unit_number,time,op_setting1,op_setting2,op_setting3,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,sensor_avg
70,92,-0.001,-0.0004,100.0,518.67,643.32,1600.55,1409.96,14.62,21.61,553.36,2388.12,9075.13,1.3,47.57,521.09,2388.14,8143.49,8.4618,0.03,394,2388,100.0,38.91,23.2552,1441.885095238095
70,93,-0.0005,0.0002,100.0,518.67,642.53,1585.37,1410.92,14.62,21.61,552.78,2388.18,9062.99,1.3,47.83,521.48,2388.11,8145.16,8.4651,0.03,395,2388,100.0,38.7,23.2681,1440.7149142857143
70,94,-0.0048,-0.0004,100.0,518.67,643.27,1588.34,1419.28,14.62,21.61,552.53,2388.16,9062.17,1.3,47.67,521.38,2388.09,8145.64,8.43,0.03,392,2388,100.0,38.76,23.3231,1441.1082428571426
70,95,-0.0005,-0.0003,100.0,518.67,642.81,1598.27,1412.93,14.62,21.61,553.41,2388.08,9070.64,1.3,47.53,521.02,2388.07,8142.34,8.4413,0.03,394,2388,100.0,38.7,23.2145,1441.6040857142855
70,96,-0.0044,0.0,100.0,518.67,643.29,1590.12,1409.99,14.62,21.61,552.44,2388.15,9077.15,1.3,47.57,521.21,2388.12,8149.55,8.4523,0.03,394,2388,100.0,38.67,23.2446,1441.7231857142856
70,97,0.0011,-0.0003,100.0,518.67,642.77,1594.01,1409.39,14.62,21.61,552.09,2388.1,9068.4,1.3,47.73,520.76,2388.12,8150.83,8.4406,0.03,393,2388,100.0,38.72,23.2769,1441.4222619047619
70,98,0.0032,-0.0001,100.0,518.67,643.1,1595.38,1412.86,14.62,21.61,553.36,2388.11,9076.74,1.3,47.84,521.05,2388.11,8148.35,8.4688,0.03,395,2388,100.0,38.82,23.0983,1442.1198619047618
70,99,-0.0026,-0.0002,100.0,518.67,643.22,1594.31,1415.98,14.62,21.61,552.77,2388.14,9073.05,1.3,47.64,521.0,2388.12,8146.5,8.4131,0.03,393,2388,100.0,38.69,23.2598,1441.8248999999998
70,100,0.0018,-0.0003,100.0,518.67,642.73,1591.19,1412.82,14.62,21.61,552.47,2388.12,9070.9,1.3,47.79,520.16,2388.09,8149.97,8.421,0.03,395,2388,100.0,38.79,23.2617,1441.616319047619
70,101,-0.0013,-0.0004,100.0,518.67,642.8,1592.44,1409.32,14.62,21.61,552.82,2388.13,9072.1,1.3,47.65,520.58,2388.15,8134.01,8.4677,0.03,393,2388,100.0,38.66,23.2031,1440.7409904761903
70,102,-0.0009,0.0004,100.0,518.67,642.75,1591.72,1415.13,14.62,21.61,552.82,2388.05,9069.33,1.3,47.67,520.44,2388.11,8145.38,8.436,0.03,395,2388,100.0,38.76,23.1689,1441.4759476190477
70,103,0.0042,-0.0001,100.0,518.67,642.99,1593.06,1416.34,14.62,21.61,552.47,2388.16,9068.63,1.3,47.74,520.28,2388.14,8148.55,8.4328,0.03,393,2388,100.0,38.68,23.1815,1441.6135380952378
70,104,0.0001,-0.0002,100.0,518.67,643.54,1595.08,1410.32,14.62,21.61,552.69,2388.15,9083.24,1.3,47.52,520.97,2388.11,8151.0,8.5028,0.03,392,2388,100.0,38.66,23.2055,1442.2484904761902
70,105,-0.0038,-0.0005,100.0,518.67,643.0,1594.12,1421.66,14.62,21.61,552.13,2388.1,9063.69,1.3,47.75,521.24,2388.06,8149.45,8.4585,0.03,393,2388,100.0,38.82,23.2273,1441.7588476190476
70,106,-0.002,0.0003,100.0,518.67,643.26,1597.27,1409.21,14.62,21.61,553.05,2388.14,9067.86,1.3,47.7,520.82,2388.1,8147.01,8.442,0.03,392,2388,100.0,38.63,23.3283,1441.3833476190478
70,107,0.0012,-0.0,100.0,518.67,643.36,1593.28,1411.13,14.62,21.61,553.11,2388.1,9067.8,1.3,47.76,520.04,2388.14,8152.75,8.4635,0.03,394,2388,100.0,38.68,23.1798,1441.6201571428571
70,108,0.0004,0.0004,100.0,518.67,642.96,1592.76,1407.9,14.62,21.61,552.83,2388.08,9080.68,1.3,47.97,520.66,2388.1,8147.97,8.4696,0.03,394,2388,100.0,38.54,23.13,1441.8228380952382
70,109,-0.0007,0.0003,100.0,518.67,642.6,1591.01,1417.75,14.62,21.61,553.24,2388.1,9078.0,1.3,47.92,520.52,2388.15,8150.51,8.4672,0.03,395,2388,100.0,38.66,23.1991,1442.255061904762
70,110,0.0027,0.0003,100.0,518.67,643.17,1592.01,1414.75,14.62,21.61,553.3,2388.15,9077.44,1.3,47.88,520.7,2388.19,8147.22,8.4846,0.03,395,2388,100.0,38.79,23.0781,1442.0186999999999
70,111,0.0013,-0.0002,100.0,518.67,642.91,1591.59,1416.65,14.62,21.61,552.76,2388.12,9074.59,1.3,47.67,520.86,2388.16,8154.49,8.4647,0.03,395,2388,100.0,38.83,23.2232,1442.2641857142858
70,112,-0.0002,-0.0003,100.0,518.67,643.15,1594.73,1417.91,14.62,21.61,552.08,2388.17,9079.39,1.3,47.89,520.57,2388.18,8151.62,8.4486,0.03,394,2388,100.0,38.68,23.1815,1442.4871476190474
70,113,-0.0043,0.0004,100.0,518.67,643.04,1600.74,1415.53,14.62,21.61,551.97,2388.17,9078.31,1.3,47.74,520.89,2388.18,8149.65,8.5051,0.03,396,2388,100.0,38.64,23.2676,1442.6125095238092
70,114,0.0001,0.0003,100.0,518.67,643.37,1594.45,1414.01,14.62,21.61,552.39,2388.12,9079.89,1.3,47.99,520.87,2388.15,8154.37,8.48,0.03,395,2388,100.0,38.61,23.2074,1442.530352380952
70,115,-0.0023,0.0003,100.0,518.67,643.37,1595.82,1420.94,14.62,21.61,552.27,2388.18,9085.54,1.3,47.78,520.24,2388.2,8154.98,8.4449,0.03,396,2388,100.0,38.73,23.2096,1443.234976190476
70,116,0.003,-0.0,100.0,518.67,643.31,1592.34,1424.37,14.62,21.61,552.41,2388.11,9085.15,1.3,47.69,520.89,2388.17,8152.65,8.4997,0.03,395,2388,100.0,38.74,23.2842,1443.0878047619049
70,117,-0.0018,0.0004,100.0,518.67,643.5,1599.52,1420.24,14.62,21.61,552.31,2388.22,9086.28,1.3,47.88,521.33,2388.15,8151.77,8.4837,0.03,394,2388,100.0,38.74,23.0986,1443.2263000000003
70,118,0.0043,0.0004,100.0,518.67,642.95,1594.4,1422.24,14.62,21.61,553.02,2388.18,9081.09,1.3,47.73,520.26,2388.16,8152.83,8.4741,0.03,393,2388,100.0,38.65,23.2814,1442.7855
70,119,-0.0048,-0.0005,100.0,518.67,643.23,1604.24,1421.08,14.62,21.61,552.68,2388.17,9075.29,1.3,47.86,521.1,2388.19,8146.88,8.4988,0.03,395,2388,100.0,38.62,23.2337,1442.7763095238095
70,120,-0.0009,-0.0002,100.0,518.67,643.44,1599.91,1424.43,14.62,21.61,552.47,2388.13,9088.72,1.3,47.95,520.89,2388.14,8152.81,8.5184,0.03,395,2388,100.0,38.69,23.1808,1443.643295238095
70,121,0.0004,0.0004,100.0,518.67,643.45,1594.56,1424.79,14.62,21.61,552.13,2388.19,9085.49,1.3,47.79,520.23,2388.17,8162.48,8.5111,0.03,396,2388,100.0,38.56,23.0963,1443.6989238095239
70,122,-0.0003,0.0001,100.0,518.67,642.9,1599.54,1424.63,14.62,21.61,552.43,2388.16,9083.26,1.3,47.87,520.3,2388.17,8159.6,8.5111,0.03,394,2388,100.0,38.66,23.1136,1443.5892714285712
70,123,0.0062,0.0002,100.0,518.67,643.34,1600.71,1415.52,14.62,21.61,552.41,2388.14,9083.9,1.3,47.99,520.79,2388.2,8158.34,8.5128,0.03,394,2388,100.0,38.55,23.0728,1443.2240761904761
70,124,0.0012,-0.0,100.0,518.67,643.63,1597.48,1424.03,14.62,21.61,552.17,2388.2,9088.37,1.3,48.09,520.43,2388.23,8158.22,8.4987,0.03,395,2388,100.0,38.61,23.1115,1443.7285809523808
70,125,-0.0001,-0.0,100.0,518.67,643.51,1597.66,1426.85,14.62,21.61,552.05,2388.15,9079.61,1.3,48.02,520.18,2388.12,8160.11,8.5542,0.03,395,2388,100.0,38.56,23.1302,1443.5111619047618
70,126,0.0049,0.0001,100.0,518.67,643.23,1595.68,1422.67,14.62,21.61,551.92,2388.19,9093.06,1.3,47.96,520.24,2388.19,8155.93,8.5038,0.03,394,2388,100.0,38.68,23.1466,1443.6014476190473
70,127,0.003,0.0002,100.0,518.67,643.42,1596.61,1424.21,14.62,21.61,551.51,2388.15,9092.39,1.3,47.99,519.82,2388.12,8164.29,8.5076,0.03,394,2388,100.0,38.55,23.1544,1444.0453333333332
70,128,-0.001,0.0001,100.0,518.67,643.76,1593.47,1425.2,14.62,21.61,552.06,2388.19,9096.48,1.3,47.92,520.49,2388.18,8162.88,8.4707,0.03,395,2388,100.0,38.22,23.137,1444.1756047619049
70,129,-0.0031,-0.0005,100.0,518.67,643.73,1594.39,1421.83,14.62,21.61,551.88,2388.17,9093.69,1.3,48.12,520.18,2388.2,8161.91,8.4908,0.03,396,2388,100.0,38.57,23.0219,1443.9244142857142
70,130,-0.002,0.0003,100.0,518.67,643.98,1599.26,1421.86,14.62,21.61,551.98,2388.22,9092.65,1.3,48.03,519.84,2388.23,8164.48,8.4962,0.03,397,2388,100.0,38.5,23.028,1444.2754380952379
70,131,-0.0031,0.0003,100.0,518.67,643.29,1599.67,1424.65,14.62,21.61,552.02,2388.19,9105.43,1.3,48.06,520.81,2388.16,8163.53,8.504,0.03,397,2388,100.0,38.45,23.0682,1445.0029619047618
70,132,0.0002,-0.0003,100.0,518.67,643.86,1597.87,1423.33,14.62,21.61,551.63,2388.21,9092.79,1.3,48.11,519.5,2388.16,8166.47,8.5224,0.03,396,2388,100.0,38.45,23.0418,1444.2940095238096
70,133,-0.0015,-0.0001,100.0,518.67,644.1,1601.31,1430.27,14.62,21.61,551.49,2388.22,9095.9,1.3,47.99,519.83,2388.23,8167.97,8.4984,0.03,396,2388,100.0,38.41,23.1364,1445.0278476190474
70,134,-0.0012,-0.0004,100.0,518.67,644.09,1605.88,1430.21,14.62,21.61,551.7,2388.18,9101.06,1.3,48.07,519.38,2388.18,8172.19,8.5328,0.03,397,2388,100.0,38.28,23.0637,1445.7164999999998
70,135,0.0004,0.0003,100.0,518.67,643.55,1596.63,1426.86,14.62,21.61,551.5,2388.18,9096.97,1.3,48.09,519.38,2388.2,8167.46,8.5118,0.03,396,2388,100.0,38.48,23.0993,1444.6257666666666
70,136,-0.0044,0.0,100.0,518.67,643.79,1601.3,1427.36,14.62,21.61,551.32,2388.22,9100.74,1.3,48.21,519.77,2388.25,8165.57,8.5529,0.03,398,2388,100.0,38.24,23.0289,1445.0753238095235
70,137,0.0014,-0.0,100.0,518.67,643.39,1602.76,1434.81,14.62,21.61,551.64,2388.17,9106.12,1.3,48.16,519.6,2388.25,8173.73,8.5312,0.03,396,2388,100.0,38.49,23.1398,1446.048619047619
71,1,0.0027,-0.0004,100.0,518.67,642.64,1581.95,1407.04,14.62,21.61,553.56,2388.11,9042.7,1.3,47.44,521.9,2388.13,8126.82,8.4372,0.03,391,2388,100.0,38.99,23.2399,1438.389861904762
71,2,0.0029,-0.0003,100.0,518.67,642.82,1593.17,1403.53,14.62,21.61,553.22,2388.11,9040.58,1.3,47.56,521.24,2388.1,8124.84,8.4068,0.03,392,2388,100.0,38.85,23.2887,1438.5688333333333
71,3,0.0007,0.0003,100.0,518.67,642.5,1582.94,1402.54,14.62,21.61,553.7,2388.11,9044.49,1.3,47.62,521.85,2388.09,8123.24,8.4233,0.03,394,2388,100.0,38.92,23.3668,1438.2866714285713
71,4,-0.0014,0.0003,100.0,518.67,643.04,1584.9,1409.75,14.62,21.61,554.3,2388.14,9042.42,1.3,47.41,521.62,2388.08,8123.7,8.4352,0.03,392,2388,100.0,38.89,23.2722,1438.5803523809523
71,5,0.0015,0.0001,100.0,518.67,642.0,1587.63,1400.43,14.62,21.61,553.49,2388.09,9041.72,1.3,47.51,521.5,2388.04,8123.08,8.4395,0.03,393,2388,100.0,39.03,23.2896,1438.1656714285714
71,6,-0.0035,0.0002,100.0,518.67,642.57,1583.36,1407.16,14.62,21.61,553.27,2388.14,9043.13,1.3,47.25,521.5,2388.07,8127.31,8.4164,0.03,394,2388,100.0,38.86,23.2845,1438.597661904762
71,7,-0.0025,-0.0003,100.0,518.67,641.74,1592.03,1404.49,14.62,21.61,554.5,2388.17,9044.52,1.3,47.37,521.3,2388.15,8123.34,8.4427,0.03,392,2388,100.0,39.05,23.3778,1438.7005
71,8,-0.0013,0.0001,100.0,518.67,642.65,1586.46,1407.86,14.62,21.61,553.66,2388.12,9046.82,1.3,47.53,521.59,2388.06,8127.03,8.4843,0.03,394,2388,100.0,38.97,23.2339,1438.9856285714284
71,9,-0.0049,0.0004,100.0,518.67,642.1,1578.86,1402.6,14.62,21.61,553.17,2388.09,9040.99,1.3,47.32,521.92,2388.08,8130.55,8.458,0.03,393,2388,100.0,39.04,23.3987,1438.181271428571
71,10,-0.0003,0.0,100.0,518.67,642.95,1593.6,1405.47,14.62,21.61,553.5,2388.1,9046.86,1.3,47.53,521.19,2388.1,8123.07,8.4249,0.03,392,2388,100.0,38.95,23.3315,1438.9193523809522
71,11,0.0008,-0.0002,100.0,518.67,642.71,1591.08,1404.42,14.62,21.61,553.6,2388.09,9042.41,1.3,47.41,521.62,2388.12,8126.62,8.4535,0.03,393,2388,100.0,38.75,23.2923,1438.7526571428568
71,12,-0.0014,0.0002,100.0,518.67,642.4,1585.72,1408.04,14.62,21.61,553.42,2388.09,9045.03,1.3,47.77,521.5,2388.12,8130.15,8.394,0.03,394,2388,100.0,38.81,23.3506,1439.0011714285713
71,13,-0.003,-0.0003,100.0,518.67,642.48,1595.78,1406.83,14.62,21.61,554.27,2388.06,9046.97,1.3,47.3,521.88,2388.11,8125.51,8.4321,0.03,393,2388,100.0,38.86,23.2711,1439.2849142857144
71,14,0.0052,0.0004,100.0,518.67,642.88,1591.51,1407.85,14.62,21.61,554.12,2388.1,9045.79,1.3,47.59,521.53,2388.08,8126.82,8.4061,0.03,394,2388,100.0,38.8,23.3946,1439.1952714285715
71,15,0.0029,0.0001,100.0,518.67,642.5,1589.43,1402.1,14.62,21.61,553.57,2388.16,9053.62,1.3,47.41,521.55,2388.08,8124.81,8.4393,0.03,392,2388,100.0,38.91,23.2595,1438.9556571428573
71,16,-0.0002,-0.0004,100.0,518.67,642.27,1584.32,1405.75,14.62,21.61,554.6,2388.15,9047.89,1.3,47.36,521.79,2388.11,8133.82,8.4362,0.03,391,2388,100.0,38.95,23.383,1439.0504380952382
71,17,-0.0002,0.0001,100.0,518.67,642.26,1583.56,1407.35,14.62,21.61,552.63,2388.11,9042.1,1.3,47.45,521.65,2388.1,8130.92,8.4675,0.03,394,2388,100.0,38.66,23.3009,1438.7042095238094
71,18,-0.001,0.0,100.0,518.67,642.49,1589.66,1406.81,14.62,21.61,552.97,2388.1,9042.79,1.3,47.37,521.55,2388.1,8130.06,8.4122,0.03,393,2388,100.0,38.67,23.275,1438.9279619047618
71,19,0.0002,0.0002,100.0,518.67,642.18,1585.28,1404.08,14.62,21.61,553.78,2388.11,9045.84,1.3,47.41,521.93,2388.08,8129.04,8.4377,0.03,392,2388,100.0,38.8,23.4691,1438.698419047619
71,20,0.0001,0.0001,100.0,518.67,642.58,1587.06,1407.59,14.62,21.61,553.97,2388.08,9039.68,1.3,47.36,521.21,2388.05,8130.44,8.426,0.03,392,2388,100.0,39.06,23.4121,1438.721338095238
71,21,-0.0032,-0.0,100.0,518.67,642.57,1588.62,1406.38,14.62,21.61,553.43,2388.14,9041.76,1.3,47.51,521.62,2388.04,8121.74,8.4088,0.03,392,2388,100.0,38.86,23.3571,1438.412661904762
71,22,-0.0018,0.0,100.0,518.67,641.77,1591.11,1401.28,14.62,21.61,552.82,2388.08,9044.41,1.3,47.48,521.81,2388.13,8123.43,8.4186,0.03,393,2388,100.0,39.01,23.3477,1438.4917285714284
71,23,-0.0008,-0.0002,100.0,518.67,642.57,1591.09,1407.26,14.62,21.61,553.61,2388.11,9041.83,1.3,47.53,521.38,2388.11,8126.9,8.4058,0.03,393,2388,100.0,38.85,23.2845,1438.864776190476
71,24,0.0004,-0.0004,100.0,518.67,642.58,1585.89,1405.28,14.62,21.61,552.67,2388.11,9046.73,1.3,47.53,521.65,2388.15,8126.19,8.3894,0.03,393,2388,100.0,38.74,23.3478,1438.6898666666666
71,25,0.0006,-0.0004,100.0,518.67,642.54,1594.72,1403.11,14.62,21.61,553.33,2388.13,9042.61,1.3,47.58,521.37,2388.09,8128.98,8.4402,0.03,394,2388,100.0,38.81,23.3354,1439.013123809524
71,26,-0.0049,-0.0004,100.0,518.67,642.53,1588.38,1403.23,14.62,21.61,553.76,2388.14,9046.36,1.3,47.22,521.51,2388.11,8123.58,8.4541,0.03,394,2388,100.0,38.76,23.3465,1438.6481238095234
71,27,0.0015,-0.0002,100.0,518.67,642.88,1594.42,1406.95,14.62,21.61,553.71,2388.06,9048.93,1.3,47.57,521.0,2388.09,8127.53,8.4412,0.03,392,2388,100.0,39.0,23.3321,1439.3401571428572
71,28,0.0014,-0.0,100.0,518.67,643.08,1592.86,1412.13,14.62,21.61,553.9,2388.1,9048.17,1.3,47.55,521.7,2388.12,8123.3,8.4401,0.03,395,2388,100.0,38.86,23.2362,1439.460776190476
71,29,-0.0022,-0.0003,100.0,518.67,642.67,1591.28,1396.89,14.62,21.61,553.46,2388.1,9044.72,1.3,47.55,521.7,2388.1,8125.86,8.4693,0.03,393,2388,100.0,38.73,23.265,1438.4773476190474
71,30,0.0033,0.0003,100.0,518.67,642.79,1585.03,1404.77,14.62,21.61,553.56,2388.09,9040.9,1.3,47.42,521.61,2388.07,8123.92,8.4492,0.03,391,2388,100.0,38.8,23.3872,1438.1917333333333
71,31,-0.0013,0.0002,100.0,518.67,642.24,1585.04,1400.9,14.62,21.61,552.71,2388.14,9042.61,1.3,47.55,520.85,2388.12,8130.8,8.4392,0.03,393,2388,100.0,38.87,23.3666,1438.4221809523808
71,32,-0.0036,-0.0002,100.0,518.67,641.9,1595.55,1404.59,14.62,21.61,554.32,2388.12,9043.73,1.3,47.58,521.5,2388.14,8120.29,8.4725,0.03,393,2388,100.0,38.58,23.3132,1438.729319047619
71,33,0.0024,0.0002,100.0,518.67,642.36,1586.39,1408.79,14.62,21.61,553.76,2388.14,9042.0,1.3,47.5,521.88,2388.08,8131.86,8.4183,0.03,393,2388,100.0,38.91,23.2622,1438.9800238095238
71,34,0.0006,0.0001,100.0,518.67,642.7,1585.04,1410.58,14.62,21.61,552.91,2388.12,9043.82,1.3,47.33,521.7,2388.09,8121.42,8.4295,0.03,393,2388,100.0,38.93,23.4082,1438.5575095238094
71,35,0.0004,0.0002,100.0,518.67,642.9,1591.38,1409.9,14.62,21.61,554.01,2388.1,9039.9,1.3,47.44,521.32,2388.11,8120.92,8.409,0.03,392,2388,100.0,38.93,23.3789,1438.6156142857142
71,36,0.0031,0.0002,100.0,518.67,642.42,1589.45,1406.38,14.62,21.61,553.23,2388.11,9050.2,1.3,47.45,521.45,2388.08,8130.55,8.3942,0.03,393,2388,100.0,38.92,23.2084,1439.2891714285713
71,37,0.0041,-0.0001,100.0,518.67,642.5,1587.32,1407.48,14.62,21.61,553.49,2388.07,9046.58,1.3,47.51,521.39,2388.07,8122.69,8.4446,0.03,393,2388,100.0,38.76,23.3241,1438.7075571428568
71,38,0.001,0.0004,100.0,518.67,642.88,1582.03,1403.44,14.62,21.61,553.16,2388.1,9042.95,1.3,47.46,521.8,2388.07,8125.66,8.4378,0.03,393,2388,100.0,38.82,23.3434,1438.2562476190476
71,39,0.0038,0.0002,100.0,518.67,642.75,1588.93,1407.7,14.62,21.61,553.84,2388.05,9053.44,1.3,47.52,521.26,2388.11,8131.34,8.4379,0.03,392,2388,100.0,39.05,23.3024,1439.521919047619
71,40,0.0015,0.0003,100.0,518.67,642.46,1590.25,1414.42,14.62,21.61,553.71,2388.15,9046.35,1.3,47.38,521.6,2388.15,8125.29,8.4088,0.03,393,2388,100.0,38.88,23.3635,1439.3163
71,41,-0.0012,-0.0004,100.0,518.67,643.09,1582.02,1409.96,14.62,21.61,553.39,2388.13,9039.42,1.3,47.48,521.22,2388.07,8125.79,8.4373,0.03,393,2388,100.0,38.8,23.331,1438.3984904761903
71,42,-0.004,-0.0002,100.0,518.67,642.58,1585.54,1400.4,14.62,21.61,553.25,2388.12,9044.24,1.3,47.44,521.42,2388.16,8124.06,8.428,0.03,393,2388,100.0,38.78,23.3256,1438.236838095238
71,43,0.0016,-0.0004,100.0,518.67,641.93,1591.89,1405.3,14.62,21.61,553.38,2388.12,9042.69,1.3,47.56,520.86,2388.1,8123.95,8.4332,0.03,392,2388,100.0,38.66,23.3316,1438.592133333333
71,44,-0.003,0.0002,100.0,518.67,642.48,1586.16,1402.2,14.62,21.61,553.21,2388.16,9036.6,1.3,47.46,521.97,2388.08,8130.67,8.4096,0.03,392,2388,100.0,38.86,23.3725,1438.2791476190473
71,45,-0.004,0.0003,100.0,518.67,642.66,1590.3,1406.75,14.62,21.61,553.45,2388.15,9058.66,1.3,47.46,521.05,2388.08,8129.0,8.4638,0.03,392,2388,100.0,38.78,23.3037,1439.6351190476187
71,46,-0.0007,-0.0003,100.0,518.67,642.79,1587.82,1406.88,14.62,21.61,554.13,2388.06,9050.81,1.3,47.47,521.64,2388.1,8125.93,8.3941,0.03,394,2388,100.0,39.0,23.2368,1439.1662333333331
71,47,0.0007,0.0004,100.0,518.67,643.19,1588.74,1409.24,14.62,21.61,553.76,2388.11,9043.26,1.3,47.46,521.42,2388.08,8127.46,8.4683,0.03,391,2388,100.0,38.87,23.2403,1438.882314285714
71,48,0.0025,0.0001,100.0,518.67,642.72,1589.79,1406.0,14.62,21.61,553.34,2388.08,9036.99,1.3,47.46,521.58,2388.11,8134.82,8.4379,0.03,393,2388,100.0,38.82,23.391,1438.893757142857
71,49,-0.0016,-0.0001,100.0,518.67,642.52,1589.46,1398.52,14.62,21.61,553.58,2388.08,9047.41,1.3,47.49,521.62,2388.15,8124.52,8.4484,0.03,393,2388,100.0,38.75,23.3431,1438.5295952380952
71,50,-0.0011,0.0003,100.0,518.67,642.29,1593.44,1399.15,14.62,21.61,554.48,2388.15,9051.73,1.3,47.71,521.67,2388.09,8130.54,8.4348,0.03,393,2388,100.0,38.95,23.3188,1439.294457142857
71,51,0.0004,-0.0003,100.0,518.67,642.99,1589.49,1408.94,14.62,21.61,553.91,2388.07,9052.9,1.3,47.53,521.69,2388.11,8131.25,8.4445,0.03,392,2388,100.0,38.83,23.2788,1439.6030142857144
71,52,-0.0006,-0.0002,100.0,518.67,642.53,1583.93,1412.14,14.62,21.61,553.71,2388.09,9047.25,1.3,47.62,521.18,2388.12,8127.97,8.4397,0.03,394,2388,100.0,38.66,23.2586,1439.1013476190474
71,53,0.0005,0.0005,100.0,518.67,642.69,1589.2,1409.38,14.62,21.61,553.18,2388.09,9043.91,1.3,47.45,521.57,2388.13,8123.88,8.4646,0.03,391,2388,100.0,38.97,23.3424,1438.7374761904764
71,54,0.0006,-0.0002,100.0,518.67,642.47,1588.39,1399.21,14.62,21.61,553.9,2388.08,9046.13,1.3,47.64,521.24,2388.07,8126.27,8.4307,0.03,393,2388,100.0,38.83,23.3452,1438.5350428571428
71,55,0.0005,-0.0,100.0,518.67,642.35,1587.57,1408.25,14.62,21.61,553.0,2388.13,9044.25,1.3,47.5,521.43,2388.12,8126.95,8.446,0.03,392,2388,100.0,38.72,23.3462,1438.775819047619
71,56,-0.0025,0.0001,100.0,518.67,642.65,1589.96,1409.6,14.62,21.61,552.6,2388.09,9041.69,1.3,47.47,521.43,2388.11,8123.17,8.4229,0.03,392,2388,100.0,38.77,23.388,1438.6467095238095
71,57,-0.0016,-0.0002,100.0,518.67,641.86,1585.83,1410.61,14.62,21.61,553.57,2388.13,9045.62,1.3,47.47,520.93,2388.09,8126.81,8.4308,0.03,392,2388,100.0,38.78,23.1806,1438.8353047619046
71,58,-0.0,-0.0002,100.0,518.67,642.69,1588.9,1408.06,14.62,21.61,553.23,2388.12,9042.5,1.3,47.31,521.45,2388.1,8127.72,8.4242,0.03,393,2388,100.0,39.08,23.4234,1438.868457142857
71,59,0.0011,0.0,100.0,518.67,642.72,1592.42,1408.98,14.62,21.61,553.1,2388.07,9046.41,1.3,47.41,521.27,2388.13,8128.58,8.4088,0.03,393,2388,100.0,38.98,23.336,1439.2878476190476
71,60,0.0017,-0.0001,100.0,518.67,642.55,1589.5,1404.05,14.62,21.61,553.31,2388.1,9047.42,1.3,47.47,521.44,2388.13,8125.21,8.4479,0.03,393,2388,100.0,38.84,23.352,1438.8118999999997
71,61,-0.001,0.0004,100.0,518.67,642.65,1591.41,1402.94,14.62,21.61,553.71,2388.05,9048.95,1.3,47.44,521.76,2388.12,8127.72,8.4137,0.03,393,2388,100.0,38.83,23.3453,1439.0747142857144
71,62,0.0008,-0.0,100.0,518.67,642.48,1593.15,1408.44,14.62,21.61,553.47,2388.09,9049.13,1.3,47.68,521.53,2388.11,8121.17,8.4225,0.03,392,2388,100.0,38.89,23.3199,1439.0529714285713
71,63,-0.0024,-0.0002,100.0,518.67,642.25,1585.34,1407.07,14.62,21.61,553.93,2388.13,9051.15,1.3,47.68,521.34,2388.1,8131.08,8.4522,0.03,393,2388,100.0,38.89,23.2812,1439.2344476190474
71,64,0.0004,-0.0004,100.0,518.67,642.43,1592.62,1401.17,14.62,21.61,553.17,2388.05,9049.03,1.3,47.36,521.91,2388.01,8131.8,8.4113,0.03,393,2388,100.0,38.57,23.3415,1439.1953714285712
71,65,0.0,-0.0003,100.0,518.67,642.57,1584.28,1401.73,14.62,21.61,553.4,2388.13,9050.1,1.3,47.68,521.31,2388.07,8127.87,8.4243,0.03,394,2388,100.0,38.78,23.4079,1438.761057142857
71,66,-0.0022,-0.0001,100.0,518.67,642.68,1588.12,1404.56,14.62,21.61,553.42,2388.12,9053.66,1.3,47.52,521.9,2388.12,8130.46,8.4193,0.03,393,2388,100.0,38.81,23.2994,1439.3485095238095
71,67,-0.0021,-0.0003,100.0,518.67,641.89,1589.29,1402.83,14.62,21.61,554.03,2388.08,9052.05,1.3,47.46,521.81,2388.13,8132.53,8.445,0.03,393,2388,100.0,38.82,23.3265,1439.3295952380952
71,68,-0.0011,-0.0004,100.0,518.67,642.75,1586.37,1402.09,14.62,21.61,553.7,2388.09,9048.49,1.3,47.39,521.42,2388.04,8129.3,8.4336,0.03,392,2388,100.0,38.76,23.3165,1438.7800047619046
71,69,-0.0056,0.0004,100.0,518.67,642.88,1591.54,1404.1,14.62,21.61,553.0,2388.11,9046.83,1.3,47.52,521.4,2388.11,8130.68,8.4339,0.03,393,2388,100.0,38.85,23.3357,1439.1437904761904
71,70,-0.0011,0.0005,100.0,518.67,642.53,1580.69,1405.25,14.62,21.61,554.11,2388.07,9045.98,1.3,47.29,521.4,2388.11,8130.79,8.438,0.03,392,2388,100.0,38.83,23.3551,1438.6225285714286
71,71,-0.0003,-0.0003,100.0,518.67,642.65,1587.82,1405.61,14.62,21.61,553.72,2388.09,9052.92,1.3,47.57,521.68,2388.09,8134.86,8.4325,0.03,392,2388,100.0,38.74,23.3139,1439.5107809523809
71,72,-0.0049,-0.0001,100.0,518.67,642.68,1590.85,1404.46,14.62,21.61,553.6,2388.14,9053.82,1.3,47.57,520.99,2388.08,8132.41,8.4391,0.03,393,2388,100.0,38.64,23.2927,1439.533419047619
71,73,0.005,0.0004,100.0,518.67,643.22,1596.75,1409.51,14.62,21.61,553.91,2388.13,9052.86,1.3,47.52,521.74,2388.07,8126.89,8.4312,0.03,393,2388,100.0,38.93,23.3226,1439.8339904761904
